,1,1,2,1,5,3,3,2,1,0,0,4,1,1,1,4,3,1,4,2,4,2,1,1,2,2,1,2,1,2,5,4,6,2,2,1,3,2,0,5,3,2,4,1,3,5,1,0,5,4,5,3,2,2,4,4,5,1,5,2,5,1,0,1,0,2,5,1,1,2,3,3,5,2,5,4,4,1,4,4,2,4,4,1,1,0,7,3,4,0,2,4,2,1,2,7,0,3,1,5,2,0,0,2,5,2,1,5,4,0,2,1,2,5,0,2,1,2,0,4,1,1,1,1,4,4,4,0,4,4,3,2,1,2,4,2,3,4,3,3,1,4,0,5,1,1,2,5,7,2,2,3,2,1,4,1,1,4,1,5,4,5,6,4,2,5,2,4,2,4,4,1,2,4,4,5,2,3,6,3,1
SKAP2,8.80272545468332,8.588777768198419,9.076820007862274,8.880217564995634,9.852740161747668,5.567207407130016,6.8263825205163995,9.496875536980985,8.739696537843024,9.006453956067245,8.347571449504393,9.601381959418623,9.196261731366624,8.494222063720105,9.033489821894683,9.441745105562733,5.60672076181307,9.475896345210238,9.240878548842728,9.053089892731068,9.229187542969326,9.677414715049341,8.471653209676921,8.976407575518593,9.078869711726282,9.068910900046097,8.85664633785072,8.692011670389041,8.557510610659795,8.935225664999425,9.337343306768926,8.99285347906039,8.53346016388011,9.538932679054946,9.211005150961661,9.81659053264384,5.71178900335802,8.120558975942828,8.891855390369356,9.44431517295132,7.782227499144337,9.08520613860429,8.788556229808965,8.68000057930589,6.455670150238746,9.415771581823813,9.52098404749031,8.380002311026782,9.385800945963336,9.129867571826136,5.900308228066119,6.33790302676128,8.933699849962375,9.143714340170217,9.24863276976267,9.233074971348195,9.214162010205458,9.430601934346951,9.18751734686748,9.248818453677744,7.611595089080826,9.581226147042623,9.050070147539072,8.23245345271858,8.355784351423404,8.991778993952764,8.493986691513182,9.811345536297466,9.548197506326547,8.969334675661626,6.436442312928954,7.3721494546195885,8.779372823455596,8.642634207524628,9.446479118785204,9.226250728321714,8.864534714173894,9.793553064419125,9.256564246038215,8.009747681955382,9.393174297486865,9.215011694340989,9.238850517773589,9.280119014664068,8.935117164541483,8.556731161930387,8.335431477880796,5.5706319618686955,5.509185886986634,9.085519617067366,8.491229020738427,9.253214547332165,9.226312289109135,9.175586543422616,9.188874418119035,9.077437353311955,9.174709463756125,8.250894196038084,9.462529312204468,8.21695258971706,9.119997798160803,8.431693580223547,8.75411585325495,9.207320817707298,8.52945283395345,7.261457508781267,9.108689633245435,9.277550321668913,9.271188498225406,8.064982327910164,8.32494177635955,8.989158270760402,9.353947260887681,9.29205859826104,9.235652743695695,9.659109320276206,8.50641531824436,7.769589825060233,8.595033475534574,8.964139276867774,9.057030088916616,9.794584826206584,7.982057798432665,8.496684314784696,9.302354489366323,9.302866224591174,9.2863733437002,8.61858719083927,8.998016513609393,9.96678835489073,7.936021638336126,9.294806696398622,8.090341001426426,8.655015079188832,8.95494476988034,9.53616137073772,7.309680796791769,8.545475159434316,7.166072905304,5.699607103245721,9.041493166996885,8.905668995121617,9.153031229130129,9.7190928482562,9.232358924648178,8.929263106354274,9.183248683904187,8.835177284999599,8.147143488529027,8.732135201852323,8.661877607211077,5.6252802465012435,8.64966777581561,8.546130441310835,9.270899109269338,9.472729943815747,9.294919957055187,8.847438940778563,7.900062161279315,7.817435549823503,9.491013048408423,9.66063699372902,7.622981904684962,8.859695141295257,9.111858422424042,9.584104333327346,8.893225438018657,9.563248159081475,8.787807942210158,8.991867147686712,9.660598682908548,7.274756720638173,6.823665538942647,8.875433908891548,9.2532637889608,9.380121036140817,9.392811917521263,9.086312251307277,7.480710274213677,6.353848165513696,8.681851331171295
PTPRCAP,7.997360458490272,8.721893466298097,8.5117888140412,9.258567520539211,6.394444737029347,8.173061536197336,8.552251407231301,6.916219357394266,7.3851068458904106,8.975124239427704,8.761803239929016,7.739272128806855,8.266344369009806,7.548339938975018,9.191891228307654,8.087610170546116,8.718892448636428,7.798642865897573,7.705393997748343,8.242229891372231,7.371269145196877,7.5475544240401575,10.200685331702719,8.90912716524005,8.555625132031773,8.085838419537735,8.39927729693451,8.340036354466164,8.036703737566144,9.193499354780156,8.345553974719023,7.379937159115916,8.443826482920253,7.769710620298514,8.746859423719641,7.0454925644263575,8.290480779287474,8.984793936045662,8.843643951796366,7.209867484457781,8.45369647407925,8.05126158024021,7.6453183084245495,7.94328576276395,8.71159152943564,7.540014334261659,8.14322558757607,9.129993501383128,7.3310603052186325,7.168888016200381,6.610022870676855,7.778091701845896,8.69549400919497,8.285614161280925,6.823286122355687,8.163285842721665,5.683288228246651,9.040021691587173,4.857191919625134,8.496244083161852,6.302069374192186,7.943253808834413,8.565564982365512,8.012647805607397,7.985379518018559,8.176117655853353,5.1205784932017515,7.989488582344715,8.43742071389391,8.621437163971743,8.776941267414346,8.42860238596771,7.498205061303739,7.797292506085744,6.224265118937355,7.0697236069266935,9.124640861386146,8.310876766551578,8.120327601234026,8.189277007162843,8.179844570882803,7.51179962425021,7.031606974128976,7.895194264504014,7.1324240665319625,9.3318586451613,7.91939255363584,8.945280477560681,7.703052828187015,8.161344762962317,8.66219356314391,7.739184611915712,8.096127220224082,7.948781886073849,8.654028071512547,7.946511400496881,7.468911593981885,9.282279565457268,8.010417024189339,6.7963766909987475,8.069129511608713,8.709115513021775,8.072102248103935,8.94915740949667,5.5801440797939055,6.075670576119397,8.393442383980062,8.070155807397114,8.374758510455312,7.82055994157146,7.6118503125065775,8.951976555037549,8.18379634094348,6.958353331745228,7.92840422437711,8.124208971973516,8.336630087637147,8.250332834656755,7.984769329208849,7.764805430812019,8.248150717263352,8.109216832756232,9.010608124922435,9.094570308930303,7.802669145096707,7.910307006380156,7.929749987524632,8.265171398726393,8.170671103789891,7.76050496540773,8.531137318615274,7.314574802788453,8.451181585822322,7.6104695486506815,8.803273982501045,8.47320180467437,9.356913845718049,7.912237457955888,8.463518115469155,8.381327648209089,7.094509497001376,7.529625016121121,8.111535364739042,7.073523922435023,7.796235251896465,8.39840965542627,8.06214185736553,5.977383624594843,7.908754738783246,8.561841456418334,7.715725117601553,8.342911230291989,9.094850953966692,7.206896444522812,6.8988154374126625,7.327105540622443,8.454693337450522,7.634433942750874,6.6237995882711695,6.385108729223622,6.96110835057138,6.2502157538747865,8.373484470748062,7.38430990352476,8.485221500498719,5.034962962053655,8.197878164488934,6.047728144052011,8.118236855220898,7.523265189814929,7.1342053577045,8.841896444437452,9.376508833821974,7.682205910606117,7.324177471722847,6.311980332548599,8.57130251706327,8.516613023151171,7.631674118208836,9.266134522298378,9.190484543264834
SSBP2,7.714320426577639,9.174931408864477,8.892222459464268,8.00525746838466,7.526788856603277,8.850510026418362,8.656120002557667,7.926458184421945,7.55260467413433,9.22060748433196,8.945892659136637,8.87046635585848,9.13079920517666,8.076721288317337,7.850590566078404,8.13963619867263,9.294851542720027,8.804416433621519,8.881638577123944,8.508011165341351,8.390891600676397,8.070687314858548,9.064831113122818,8.20315345427722,8.551507657830893,7.862040549487837,8.739990042636915,8.58653735319353,8.517682861508266,7.76304256729596,8.735809116482168,7.919619119728104,7.90318985313288,8.558422280662189,8.845849246837444,8.075521017354937,8.995848226594138,9.156359258109669,8.647651115772215,7.8705788100458385,9.297479514136828,7.997314512125144,8.51156040703078,8.424255195756968,8.372641295508249,7.338073572154077,8.383784476980724,8.978947475686718,7.3963046184837,7.719285315270433,6.700300512549185,8.294459431126215,8.06829935044567,8.269500767180615,7.397040566509925,7.878250064869804,6.797038611384794,8.254887452236108,7.066513129481155,9.16039296095484,6.935759475391735,8.609828615430322,8.173767994894,8.519141292634254,9.130554193896117,7.808035097518484,6.051623295716461,8.571934659015573,8.98953084470745,9.007988964352737,9.202008039307701,8.874664817919124,7.217333374283138,8.567293639645605,7.112243904139181,7.492434871931541,8.177726475814696,8.21444619739584,7.439575143320531,8.450211784862335,8.54067531556344,8.624915341219586,7.064308584477101,8.282886058557796,8.451013313322353,8.688858168021664,7.485070644016961,9.279203901765523,8.631146681492083,9.302490701070074,8.636015686647283,8.194679245018007,8.859096225951149,8.453195963752917,8.240179277925952,6.888521489866838,8.245708890555713,9.063990023639992,8.90658724922653,9.035290313640948,8.102731464826649,9.649687416012085,9.085685070049092,7.960672608388117,8.769481144556892,6.945140799583845,8.207674424355282,7.952579936920523,8.751285940886163,8.146622142285393,8.811511892648086,9.268505972877358,8.81684286559213,7.476529004702325,9.246920727450975,8.165830313439216,8.220725975683184,7.482175228273281,8.843405835081974,7.718796600137194,8.970838754049154,8.335699575784389,7.928712285584642,8.42594375561959,8.797686730663353,8.070416359515011,8.302331984103592,8.769613330395922,8.135286809389601,7.712505594442925,8.26067819358543,8.157461996181501,8.630468303859669,8.013536244509794,8.289263203368067,8.4478244207166,9.00938019017246,8.022906656438812,9.463881208857979,9.23066247216609,8.469981241211729,8.084396063545128,8.621139661783092,7.918264686095274,8.191952336039769,8.367799512431375,8.329822854956227,7.091168073492915,7.761915255389786,7.583171185511768,9.297480861463768,8.486878303413878,9.002227048743526,8.231602264328469,7.361820056926364,8.535005800723749,8.804077107926293,7.629659969961279,8.040173003595848,6.094608519297333,7.893263835706005,7.305681373340557,7.3724322467221475,7.986520681374653,8.625764228829281,6.953214903055113,8.024858616248753,7.892253050991984,8.092988590683905,8.064746532610828,7.677696912729135,8.358045045028687,9.356115459969116,7.997209089865335,8.03170223424243,8.555865985258375,8.927367195252137,8.67812085552252,6.9959950678315455,8.490992942913763,9.041921720351219
LOC284837,7.865801969096619,5.430953108196944,5.642993005919926,5.933843114326599,8.619815842541085,6.474174606663212,5.177843213080163,4.891851758106289,8.09846045630717,5.251749730731702,6.95843983812798,8.008631669303314,5.482720089545816,5.279936468116245,8.118802996980035,7.530847953291744,6.103229510438802,7.732470488528994,8.219004382679826,7.279732542929312,8.117152544281275,7.354874035690414,8.642004625469095,5.4165447479126865,7.111185798986327,8.230741028981626,7.993932572573876,6.137522497528819,7.439633336945485,7.599351257049346,6.784797841669945,8.922738829615101,7.117448782571943,6.783942111068315,6.591124884574463,7.209142012101696,6.056061738399426,7.731009244887297,5.972791281842361,9.434338757815228,5.75545957871273,7.641168779703934,8.608286675259011,5.086361004624392,6.869741836783921,9.080144325182284,5.853843374149946,4.681140922119229,8.877800393882575,8.371889924220364,7.75190533307861,6.327787129674443,7.8024889173840215,7.534869488937645,8.283923543803018,9.214173017996359,8.369016564679043,6.28836883886939,9.703192841938364,6.628308800735859,7.90100705199242,6.133510618004747,7.301844594081859,4.490881039585964,7.437994042439151,5.608735626843631,7.581219515083626,7.577076870977728,5.668294147476505,8.271011539301865,5.9046975947896625,5.798183150077685,7.789702982433746,5.56288497110877,7.456625539979774,7.684722332429458,6.706006224522084,5.894006336937391,9.118853065670582,9.168876192132398,6.5638555265321274,8.015577690623745,9.280577003006798,6.921070240142763,5.794430591793683,6.673929879321067,6.099870420951769,6.481577129276431,7.5568983240440275,6.408537522487607,5.612032616046633,7.767159418892959,6.853442799860836,6.518856685247546,7.314257182765201,8.138389488261565,7.7201280098293354,6.51040713897592,8.492536703173373,8.41657695938172,6.337038982742986,6.1989850923274625,6.3728766880090415,7.293017679772782,7.875426721422937,6.907792578286509,5.549853992363464,8.957639268419648,7.6724437477217045,7.4044008391742935,5.721605038344488,5.252899933321889,5.470156676046352,7.657802506674894,7.368116317517849,6.347718577475025,6.182911011678937,7.923999937214818,6.613518437559682,8.259691087465589,3.918207641081268,5.95644728705422,7.171349555904828,6.742644758918536,8.564743539712453,8.446926294417613,6.739160753904179,6.123308704651584,8.324965046012409,7.673503546914999,6.060722850031559,5.832172757728716,6.141176820336309,6.536417212124968,7.722456155094659,6.736832785300034,6.576887309080756,8.113201697005877,6.487836213903822,6.584515111129642,6.298164196137191,8.854663929369035,6.6168140345278506,8.124269114802384,7.653815067134032,6.8509732648831525,6.084082925445077,7.240537860045265,6.527080339681191,6.941286762190929,7.5017642120271,5.716698699922747,5.768320995793772,6.18826412308259,9.189504811388044,5.664837190235611,8.034395101010405,5.793013608384144,3.292126286607793,7.426310353430009,8.695573993626496,7.496401019217796,5.842384324093829,8.005541893541842,6.713513275129911,10.104156838906377,7.8352470444031885,7.033756893849714,5.962807837858177,8.727113702400972,8.218331526211704,5.996949477338552,5.6462335139745266,8.188828003688922,8.852435958263422,8.270761565685957,6.373490423482384,7.293017679772782,6.391749595174604,7.160535299424653,6.300969264070235
CX3CR1,9.894522486150478,5.8738923970261725,6.144882590765748,8.88025712124959,10.469775321792017,5.79494345235388,7.167924829132794,7.697734208445533,9.74316914129762,6.330700817409045,8.188854638523768,9.568773269808108,6.0063531596017325,7.0735117263088,9.374930654739822,8.894390064675724,7.488153606100088,7.749599301337547,8.70648576908602,7.3485553553777905,9.06017351119359,8.848760561680155,7.077248486564998,7.772984268605844,8.003329624436796,6.7017414538366324,9.083988193299296,7.659858631446195,9.209100633818304,5.185428584469419,8.86385530021245,7.854322763077051,8.878358040627822,7.28209686965351,9.20944497122455,7.325297662313554,5.824259064621107,8.535445598133322,6.607663186453674,10.347173906547823,5.654028521191039,9.196383962795878,8.694575158499447,4.562262684976814,7.037203346169024,10.72283277748716,6.023905490531245,7.976975694141992,10.625686125073402,8.91152320044378,8.302773972201004,5.956764750195189,8.016682751078532,8.67329054666936,10.323905310496475,11.015173178182058,10.267543052540764,9.180150767320622,9.047164838726042,6.698397947035312,9.62150255422884,5.8144779192402645,9.010989589489965,6.55805594877983,8.28381532267849,7.562434229202582,8.611548515490894,5.460862995689373,7.376999316686248,8.697228575240445,6.522891890575462,5.816366835403347,9.435897009454667,9.495183028348784,9.364912225954297,10.065802250179997,8.266511420108555,7.6311926059367705,9.679050170834243,7.576895023414698,6.779069271354092,8.47131164391718,11.242874356269855,9.316171633315872,6.332066281319631,8.220672170297252,8.87332798950246,6.1310090745458785,7.75385957020612,6.658506109442625,8.616232771988797,8.685346281182772,8.452368154570294,7.811978004510344,8.029804006218441,8.572892763886605,8.505001212366073,6.70502691241052,9.411840120951206,9.329393711565885,7.820333026252403,6.99606808416327,8.651366406778475,7.402177092922451,9.140107117246188,7.2651745508401016,6.819361128219541,10.50759721395695,9.299016060314356,9.123763446053566,7.645064243551458,6.963896831549413,7.942607161480467,10.003513866603253,7.958767847121526,8.698992578570019,6.534297429508952,9.073185278815142,7.334557783737658,9.594176586178014,5.549257974967004,7.67729770870367,5.177279038170981,9.007556890597346,8.919635602441677,9.426299372100058,8.398967585340012,8.037246532074683,8.931390056534786,9.3430537545592,8.149056497577225,6.846732283137805,5.513630338747058,6.96233628666262,8.774645411522707,6.713683730616677,7.835421068877797,9.302004923637217,8.52362247918114,7.985807653684885,6.033664232176647,9.854016094964042,8.512975218261495,9.403206142645809,8.599678538032178,8.24259843851095,8.790649617463677,7.927384636270939,8.101041181252928,6.128723359265022,7.236445564614402,5.281171207713066,7.779174160060754,7.230997526832469,9.018913487213542,6.767431516065369,9.369103213699924,7.744439874538278,4.675628649636653,9.69848355827033,10.628439557257444,8.992482389275937,7.987456542758486,10.211085012470537,8.63816286257444,10.911685635700561,6.923847206610617,9.955898662684788,7.520370048650162,10.75541041537748,9.722468532073293,6.470489858324175,7.167636771613056,10.134740136593717,10.470779266457988,9.951217497729138,7.990526084652892,8.284680890097928,9.294672329191224,8.517573119234523,5.248601774302104
UNC119,5.737217250742439,6.562074392594328,6.604265182173688,6.428592068558285,7.6595849613696725,3.7704304084268503,4.98292145552874,5.963065072586284,7.108735017594625,3.6988297849671046,7.167857756768241,6.61056144615776,5.36550861608836,5.210643406462337,6.221385082701215,7.644692046401224,5.541655625147766,3.8634199837464664,6.627628857242861,6.541751239754887,6.925501872520107,6.533643478531968,7.022030837291947,4.90453376321371,6.627512135627354,3.929958793224095,6.2396690334174405,5.209166429604246,6.992690001216099,4.9494688588587685,6.691828499016666,7.495284132876076,6.578695502076378,4.981253169579616,4.1956970564823886,7.244281799844219,4.611009603355808,7.379819284194792,4.704110133842995,7.742116390749334,4.868687631440574,6.660144967695933,6.732645177029485,4.279440045898781,5.512218336495314,7.742188891466234,6.058972249610588,5.868074980437329,7.069278713138808,6.935175874558129,7.4196802981914285,4.964472674905105,5.371559928628174,6.691959665330466,7.3847345219642975,7.436617265234227,7.560353344453515,6.462064560981047,7.602707329783435,6.1093464667640704,6.888062645636401,4.886704147478566,6.561537750885746,4.837867950107113,7.5805895420700145,5.887529404012749,7.0280773108801124,5.786382524924492,5.703361386010821,6.3437368385797255,4.645004172589225,4.838660029356445,5.89330029832075,6.270370282431204,7.523380280997802,7.5203055566640815,5.872962503026981,6.047349956577138,7.04860879928232,6.8859017199625665,4.251348311031766,6.3577712067910435,8.310186980000246,7.1381079818053905,5.791982284069073,6.752153546887564,5.799092654460526,5.574812093359241,5.030437921392435,5.821714832496806,6.05584680603725,7.208066516746528,6.418888779130548,6.443943321712673,6.44094717859125,4.848116364598481,6.923003432744509,5.519058033245936,7.593304669293986,7.433607436764751,6.903854581142488,5.112345555675485,6.424107307617104,4.699570861409576,7.358967831641721,5.732761821019721,6.159518132104232,7.810393234402505,6.870496823341701,6.913936138057219,3.944035106549161,5.492063826544785,6.085060758907971,7.7167725555844955,6.1684657257569295,5.590470055883563,4.676560182074764,5.5073619934827445,4.758749273916392,7.078594498667058,6.756192348042736,6.234058114538748,5.09252245356844,5.61458689585173,6.97838427794893,6.650013424696737,6.928453583471088,6.72825533768448,8.061216167775063,7.1378196262443065,4.76669191845013,5.843929270501993,6.995216554752131,5.525629815918442,6.541029999189903,5.544433808675984,4.856706811803519,5.868933287708028,4.229749199228304,3.4436180975461075,6.066728547232381,8.070741387725343,6.834030694864291,7.4388540075876834,6.750868108376969,5.819489282368171,6.845143114560822,7.20248619982725,6.2302845778072,4.364371699435161,4.830994939664635,4.794963757620747,5.0317442573064906,4.396915247167632,5.173887288169859,6.047129123505945,6.982379332228814,6.218600119691729,3.9627161197436642,6.97215441540611,7.50176089936478,7.5467403171002685,6.796711980188812,6.481084665003645,6.237438881321832,8.080105518973753,5.345335008346489,7.2085115109211895,4.732683506287051,7.304717674598552,7.304354534644459,4.09933210373314,5.9971724758439935,4.478472532942134,7.3287419683467725,7.397541314731378,5.877455630496114,4.951592753462473,6.038109554931026,5.073297055220967,4.4343818650078095
NRIP1,9.098117475059782,10.507728243332243,8.903439461789931,10.99918509746284,8.307304899696456,5.163638172594381,7.053499293034843,9.159015498142638,8.64090528210293,9.434846993887433,10.92756323874013,8.808944473393526,9.558797643142423,9.386319357120282,11.05690363324491,8.851040629121899,5.806188630487591,8.942648752317524,8.753146664222564,9.534317005571197,9.148076594978615,8.783135661846924,8.089560538798308,9.297705436411034,9.291191983168266,9.748495518869971,8.71727231193243,8.3287575415903,10.266776277130978,9.267070360721872,9.363977348451893,8.451654490265351,9.997662997863644,9.520610526974504,9.85178364754379,8.615037793221815,8.17816041942049,10.354184119173217,9.733858109026825,8.47342707555415,7.029113427411308,9.005780384123257,8.860103729054567,8.690280577519772,7.027846759239957,8.388704150456656,8.082136849540632,10.224448138865844,9.278821112346378,8.987496775670971,6.63928742545416,8.537599166073552,9.537463686147648,9.598123402831822,8.585001361421432,9.21829862094123,8.114755645612643,8.860387640398221,8.648572707915173,8.99803988409892,7.240613851319209,9.723394510756988,10.562196356321095,9.713509761436109,11.29793657385126,8.964270381843075,10.241047946898902,9.14218609519895,8.871292230559021,9.573086896508885,6.57266275012628,6.3305227230185475,8.737749398440107,9.33833359470918,8.389220492018856,8.369480576038836,9.540650806483587,8.083946781875545,8.15622791428882,8.557946671589438,9.297966559930813,9.151146688379152,7.909214574240804,9.254990597460646,8.855501313197088,10.839893607909948,10.25216888250198,7.90682343731386,10.006260723903615,9.180412157510343,10.565924205373285,9.176266288176311,8.898651290187733,8.930902357038947,9.170742887853633,10.22762510012296,9.794377516203118,7.753645005556968,8.704808461751265,10.177907698098442,9.678558971503898,11.401790978647004,10.112085832408303,9.275285060616564,8.671362671066777,7.920344066187235,8.909620340181897,9.657960985084152,9.102218881666566,9.148746843421176,8.702829913638459,9.949340789105078,9.056258456451273,8.530435128687163,10.828408040718292,8.582477153393734,9.75434348534817,10.396600224113271,5.493472881322077,9.686024710396932,9.188967745876608,8.763595977305693,8.93446828628376,9.070664425903235,9.597539671277454,9.129045009224438,8.870153113197636,10.087419894651894,10.104252561732418,8.038551481140795,8.094049483667215,9.584726492947036,9.63891635458144,9.46744158005882,9.16857001123214,9.019777811197148,6.8706762707407165,9.992463394533567,8.132030585645904,4.8307108619020225,9.209266345416088,9.085742725765416,9.13774102281678,8.86716673101971,9.868096357409607,9.532130349811254,9.497602856413224,7.621502317984652,9.570968491808467,9.430246689097409,8.999758528504318,5.861640559271781,9.315906866418922,9.74218259176241,9.994730380960947,9.017163246124563,8.676012496234426,9.428137657445472,8.069185860042397,6.434417537757077,8.646453312634533,8.861703606573817,9.527924634307166,9.091409471525003,9.247284601675384,8.93984987392807,10.642835595534276,8.565976593658046,9.319378616490972,9.251131966034349,8.71864770688394,9.158841793361372,9.118589435543601,9.549843724406587,9.241122212409284,8.243080503695918,8.835530552127635,9.341587908585856,9.126371634188978,8.430501763237528,9.35370884646719
MPO,10.361738008033615,11.586676266203153,12.294004307261202,9.521954987751053,10.186593294543009,12.201902211345999,12.540477389217177,11.488792083480991,9.695903570839597,10.848921466313076,7.384191921953344,11.675325312378012,11.554909663869264,11.430749161966748,10.823339934198836,9.61634000386772,12.310719781793416,11.859221786852208,11.847678724997374,12.367433554781247,10.970845644259613,9.052668500021948,12.628112300467624,11.137218411096272,11.443358857499687,12.061330359305572,12.022491395655939,12.45934939719454,10.910544976369872,12.299940194333521,9.24766048205022,11.69474472896961,9.813032069598489,9.493664361766129,8.65044704553051,11.600748687324211,12.35130070836827,11.429723731157024,7.17667493293293,9.026526121669379,12.466512559622595,11.457923829493165,12.092852994278742,11.151237979207952,12.804119549254624,5.41931810871874,8.693657209611413,8.641147280229353,8.267038090855177,11.598301004707375,6.100318952020064,12.907700265300488,12.402260124560739,12.152505979516766,11.84670658377995,8.98690302750899,9.633404701271068,8.920184241565385,7.4327911571302145,11.700976162186278,7.629246932551225,9.506906489178325,6.835104798018077,11.77359637344246,11.086708187393372,10.491990349843103,12.34949722009767,12.01223816867618,12.018361993613318,12.142593030220551,12.634442264462132,11.913813112472685,10.465927919019618,11.159310406232791,11.69175259000978,9.815262166208003,11.978530685382186,12.5346424903388,11.724473284901958,11.886633960754002,11.346537294900353,11.914665309559176,9.303696461971834,9.68604400653203,11.52178302074432,7.428927194802272,11.406754621085147,12.225763501874331,12.079683684901914,9.474220410154972,8.33697741590777,9.02335569973936,11.89556026698497,10.98335584835682,9.610515713908034,10.125063876390703,8.258256127382442,12.477808817693894,10.140585289755732,10.114892474944948,11.422090496453249,8.827186433316202,8.138911493723446,11.906227569402562,5.342956785423368,9.243589492531626,10.057904625449027,9.090210208970195,8.436566479912322,8.234710909922454,12.33924991295977,11.2963779245679,12.26184811743548,9.187772625258493,9.287775698769233,11.257883849348184,10.71949817493983,10.803046078542131,6.761457021364839,7.821382466770051,12.1877052428063,10.070742847724329,11.997272299381486,11.363460373939866,11.816243776777078,10.319430245214061,7.543608036453295,8.32980136248916,10.750338598831066,9.243243623849727,12.80708274418169,8.871855902171044,8.991537386760394,11.949923477277764,11.96361056222674,12.155569565157062,12.544300483039063,11.06396165816336,12.204730745585033,12.122916826316095,12.091533467872837,9.737734014976647,7.479883318339867,9.122535953339408,7.129432235371567,8.983320567691027,8.858103493809793,11.689702093692112,8.329103028159414,11.83163080079728,10.239467346498785,12.45300303348989,10.029243167003044,10.407299135327376,10.632889513755245,11.374300436063958,11.557095018158522,11.066514917222774,10.749581116620986,7.147619418869138,9.649403621291283,9.076274379335675,11.751424908748458,10.760079552575398,11.747580504135252,6.070608158407788,11.487368910539555,11.476902354033555,11.99731696559626,9.524786081697178,10.189782037733837,11.398843696167019,10.902993891571802,10.867858672939047,10.384107905644889,9.66696534223688,12.077915926294502,11.300167174665827,8.733054289923729,12.980085272144674,9.512849478671132
CPM,6.340711975217918,2.5992415251445435,2.7218288381952145,6.0336112637962405,7.057752487936144,5.884838786921322,4.4343818650078095,6.932350325837517,5.493061443340548,5.006627272698717,4.376199816693855,7.271008538280992,2.509599262378372,6.130523633842322,6.324358962381311,5.892021212575262,4.563305981889393,6.333313020122136,6.114753066405459,4.023564380161053,7.3294716175963455,6.448572888367985,5.108245856294021,6.610157541742979,5.756374924775372,2.9379156431370324,5.611936155420763,2.964003187950306,6.314011706885842,4.761318868478023,5.692929122868996,3.7668238079359413,5.59879226079857,1.4230456816775663,5.831882477283517,8.389590475121574,5.248080356201288,6.7039240387003005,2.8507065015037334,7.939793910360563,4.400883962373974,3.301690809305905,6.99270745393645,5.258016069774511,3.8958936234982624,8.054428894853961,3.8731620035709984,2.03653925986162,7.743226334754278,6.959398512133975,7.469597158764092,6.154816479562438,5.3440094031392285,3.4531571205928664,6.9287336853673285,6.182911011678937,8.101953164069387,3.051034048238975,7.30204483929864,1.7571024598522573,8.834671901902059,2.8608285110891893,6.024370411584976,3.6109179126442243,6.289912397548495,2.7017175253035535,8.240766208810342,4.493933327285471,5.146857064406995,5.885279246964481,3.2390866041531416,5.947512659578799,6.4829544345672305,4.882820861800962,8.375445508763223,7.1827973015274456,6.346863677542663,5.826454576365162,6.442165574024215,3.335956391628851,5.338499156180869,6.489764197399289,7.2832304852720195,8.282780379843741,4.71502140333458,6.016401032398013,5.900992643943907,3.186352633162641,4.289088639014612,3.1587737415047656,4.98292145552874,6.36934689099153,6.346041717257068,5.11219017751303,3.3258702050421642,7.325346566888142,6.083396983299249,3.6109179126442243,6.814941610299025,8.57778016546518,6.210745648757891,3.3725838924714044,5.211528328475642,5.214935757608986,8.435824772041808,4.84771314606191,4.925077405734609,7.066296307110688,6.278726843966315,4.997887721273753,6.5828365824366335,4.435274823260019,5.89481349373436,7.043683796206381,4.739124864014707,5.035484642370428,5.014627315365793,6.862548686144057,4.639571612705423,6.334876930813136,4.853900389144842,4.881036729185155,3.703768066607687,5.953243334287785,6.633817387729269,5.572904320982917,6.918899945836987,4.212133523786852,6.537395407829778,6.844711320429293,4.930485414013295,5.433313623235116,3.295836866004329,6.115766510529789,6.346337869100086,6.146690220351288,4.28496492183075,6.640394392162376,5.874087678954409,4.574710978503383,4.497125181423153,6.521337365844167,3.6776397749083056,8.448850108770783,6.77678905065158,4.289088639014612,6.601640089027394,8.384775464150467,6.622337308183424,5.957907763579139,5.510696387638711,4.664382045619937,4.437934266612178,4.895598484107897,6.546785410760524,6.973224616775441,5.4924361450016255,6.509216130944706,2.517696472610991,8.38863796852523,7.115803060346972,9.760590726543978,6.293788896296633,7.023992231178314,5.903553128839053,6.964640210984893,5.067089978895517,6.948657270302562,6.04381977744191,6.942543104467801,5.943767672579573,4.536891345234797,2.2812756510226198,4.704110133842995,6.62765479352958,8.524573489890312,6.005860427391714,5.480222169845649,5.9586830575836025,4.341204640153626,4.321480134805848
